user_id,movie_id,movie_score
1140220,1308865,4
1140220,1309160,4
1140220,1309220,4
1140220,1315574,4
1140220,1316513,3
1140220,1329562,4
1140220,1400665,0
1140220,1410556,4
1140220,1412579,3
1140220,1418192,4
1140220,1419297,5
1140220,1433673,4
1140220,1455979,3
1140220,1468155,4
1140220,1471507,3
1140220,1484760,0
1140220,1498818,5
1140220,1652587,4
1140220,1764796,5
1140220,1766086,5
1140220,1793491,5
1140220,1806555,4
1140220,1849031,3
1140220,1890157,3
1140220,1892531,3
1140220,1919245,0
1140220,1927369,0
1140220,1951318,3
1140220,1962116,3
1140220,1972698,3
1140220,1978709,4
1140220,1979063,4
1140220,2010975,3
1140220,2028645,2
1140220,2028666,4
1140220,2033822,0
1140220,2037012,4
1140220,2046839,3
1140220,2051007,0
1140220,2124724,3
1140220,2129039,4
1140220,2131654,0
1140220,2132932,3
1140220,2138507,4
1140220,2146991,3
1140220,2147854,3
1140220,2161696,3
1140220,2209368,3
1140220,2213591,0
1140220,2213597,4
1140220,2229427,0
1140220,2257732,2
1140220,2268359,2
1140220,2277018,4
1140220,2294568,0
1140220,2326676,4
1140220,2334814,4
1140220,2353023,4
1140220,2354729,0
1140220,2357708,3
1140220,2368641,0
1140220,2369549,3
1140220,2998270,4
1140220,3005875,3
1140220,3007773,4
1140220,3011102,0
1140220,3011308,3
1140220,3041294,0
1140220,3066739,0
1140220,3072086,4
1140220,3072124,4
1140220,3148027,2
1140220,3212120,4
1140220,3233761,3
1140220,3240208,3
1140220,3244162,3
1140220,3279107,4
1140220,3287562,0
1140220,3289086,0
1140220,3291930,3
1140220,3319755,0
1140220,3412830,0
1140220,3541415,4
1140220,3543690,2
1140220,3552028,4
1140220,3560787,5
1140220,3670447,2
1140220,3718447,2
1140220,3737102,4
1140220,3742360,0
1140220,3754946,1
1140220,3792816,0
1140220,3793023,0
1140220,3813779,0
1140220,3824672,3
1140220,3873960,3
1140220,4057312,5
1140220,4062922,3
1140220,4133814,0
1140220,4237879,0
1140220,4249355,0
1140220,4271894,2
1140220,4822848,0
1142233,1291543,4
1142233,1291545,4
1142233,1291546,5
1142233,1291548,4
1142233,1291550,3
1142233,1291552,5
1142233,1291557,4
1142233,1291559,4
1142233,1291560,5
1142233,1291561,5
1142233,1291565,4
1142233,1291571,5
1142233,1291572,5
1142233,1291574,4
1142233,1291577,5
1142233,1291578,4
1142233,1291582,3
1142233,1291583,4
1142233,1291585,4
1142233,1291586,4
1142233,1291824,3
1142233,1291828,5
1142233,1291832,5
1142233,1291833,4
1142233,1291835,5
1142233,1291838,4
1142233,1291840,4
1142233,1291841,5
1142233,1291842,3
1142233,1291843,5
1142233,1291844,4
1142233,1291851,5
1142233,1291856,4
1142233,1291859,4
1142233,1291868,4
1142233,1291869,4
1142233,1291870,4
1142233,1291875,5
1142233,1291877,5
1142233,1291879,5
1142233,1291937,5
1142233,1291990,3
1142233,1291992,4
1142233,1291999,5
1142233,1292001,4
1142233,1292047,5
1142233,1292048,5
1142233,1292049,4
1142233,1292052,5
1142233,1292056,4
1142233,1292062,5
1142233,1292063,5
1142233,1292064,5
1142233,1292207,5
1142233,1292208,5
1142233,1292212,4
1142233,1292215,5
1142233,1292218,5
1142233,1292219,4
1142233,1292222,5
1142233,1292224,5
1142233,1292226,5
1142233,1292229,4
1142233,1292233,5
1142233,1292234,3
1142233,1292260,5
1142233,1292262,5
1142233,1292267,4
1142233,1292268,5
1142233,1292271,5
1142233,1292272,4
1142233,1292274,4
1142233,1292275,5
1142233,1292286,4
1142233,1292287,5
1142233,1292326,3
1142233,1292328,5
1142233,1292329,5
1142233,1292341,4
1142233,1292343,5
1142233,1292344,4
1142233,1292365,4
1142233,1292371,4
1142233,1292396,5
1142233,1292401,3
1142233,1292444,4
1142233,1292504,4
1142233,1292523,4
1142233,1292528,5
1142233,1292656,4
1142233,1292659,4
1142233,1292679,4
1142233,1292704,4
1142233,1292718,3
1142233,1292720,5
1142233,1292722,3
1142233,1292728,4
1142233,1292790,4
1142233,1292849,4
1142233,1292973,3
1142233,1293013,3
1142233,1293135,3
1142233,1293145,4
1142233,1293172,5
1142233,1293173,3
1142233,1293182,5
1142233,1293203,4
1142233,1293258,3
1142233,1293315,4
1142233,1293318,3
1142233,1293323,3
1142233,1293351,0
1142233,1293399,5
1142233,1293414,4
1142233,1293460,5
1142233,1293475,4
1142233,1293530,3
1142233,1293531,4
1142233,1293544,4
1142233,1293555,4
1142233,1293607,3
1142233,1293691,0
1142233,1293702,3
1142233,1293764,5
1142233,1293818,4
1142233,1293839,4
1142233,1293867,3
1142233,1293929,4
1142233,1294007,4
1142233,1294136,3
1142233,1294240,4
1142233,1294262,3
1142233,1294408,4
1142233,1294561,4
1142233,1294638,4
1142233,1294639,5
1142233,1294671,3
1142233,1294766,3
1142233,1294927,3
1142233,1294950,4
1142233,1294963,4
1142233,1294990,3
1142233,1295045,4
1142233,1295120,3
1142233,1295124,5
1142233,1295229,3
1142233,1295242,3
1142233,1295250,3
1142233,1295253,4
1142233,1295374,4
1142233,1295384,3
1142233,1295399,5
1142233,1295409,4
1142233,1295428,4
1142233,1295469,2
1142233,1295485,4
1142233,1295686,5
1142233,1295865,5
1142233,1296011,4
1142233,1296157,4
1142233,1296201,3
1142233,1296253,4
1142233,1296339,4
1142233,1296436,4
1142233,1296736,5
1142233,1296753,4
1142233,1296778,4
1142233,1296909,4
1142233,1296935,3
1142233,1296996,3
1142233,1297018,3
1142233,1297192,4
1142233,1297223,4
1142233,1297359,4
1142233,1297447,4
1142233,1297478,4
1142233,1297518,4
1142233,1297570,3
1142233,1297574,4
1142233,1297689,4
1142233,1297747,4
1142233,1297863,3
1142233,1298038,4
1142233,1298112,4
1142233,1298128,4
1142233,1298346,2
1142233,1298443,4
1142233,1298525,4
1142233,1298624,4
1142233,1298644,3
1142233,1298653,4
1142233,1298898,4
1142233,1298909,4
1142233,1299059,4
1142233,1299062,4
1142233,1299193,4
1142233,1299288,4
1142233,1299327,5
1142233,1299362,4
1142233,1299398,5
1142233,1299513,3
1142233,1299603,5
1142233,1299624,3
1142233,1299661,4
1142233,1299889,5
1142233,1300055,5
1142233,1300056,5
1142233,1300064,4
1142233,1300069,3
1142233,1300108,4
1142233,1300220,3
1142233,1300267,4
1142233,1300299,5
1142233,1300303,4
1142233,1300374,4
1142233,1300395,5
1142233,1300608,2
1142233,1300616,5
1142233,1300656,4
1142233,1300741,4
1142233,1300883,4
1142233,1300945,4
1142233,1300960,4
1142233,1301168,5
1142233,1301171,4
1142233,1301459,4
1142233,1301578,4
1142233,1301726,4
1142233,1301890,4
1142233,1302090,3
1142233,1302303,3
1142233,1302425,5
1142233,1302467,4
1142233,1302476,4
1142233,1302642,4
1142233,1302795,4
1142233,1302827,4
1142233,1303010,4
1142233,1303021,5
1142233,1303037,5
1142233,1303139,3
1142233,1303173,4
1142233,1303184,4
1142233,1303203,3
1142233,1303246,4
1142233,1303394,3
1142233,1303485,4
1142233,1303630,5
1142233,1303815,3
1142233,1303907,4
1142233,1304022,4
1142233,1304073,3
1142233,1304102,4
1142233,1304141,4
1142233,1304282,2
1142233,1304337,3
1142233,1304447,4
1142233,1304530,4
1142233,1304585,4
1142233,1304677,3
1142233,1304826,3
1142233,1304970,3
1142233,1305065,3
1142233,1305164,5
1142233,1305182,4
1142233,1305224,5
1142233,1305265,3
1142233,1305279,4
1142233,1305355,4
1142233,1305487,4
1142233,1305666,4
1142233,1305690,5
1142233,1305724,3
1142233,1305903,4
1142233,1306123,3
1142233,1306160,3
1142233,1306249,4
1142233,1306317,3
1142233,1306471,4
1142233,1306505,5
1142233,1306612,3
1142233,1306666,5
1142233,1307014,4
1142233,1307023,3
1142233,1307315,4
1142233,1307394,4
1142233,1307542,3
1142233,1307694,2
1142233,1307696,3
1142233,1307702,3
1142233,1307739,4
1142233,1307762,2
1142233,1307781,3
1142233,1307793,5
1142233,1307853,3
1142233,1307914,5
1142233,1307956,3
1142233,1308076,4
1142233,1308288,3
1142233,1308587,4
1142233,1308599,4
1142233,1308620,4
1142233,1308699,3
1142233,1308741,3
1142233,1308747,3
1142233,1308749,3
1142233,1308755,5
1142233,1308776,4
1142233,1308777,5
1142233,1308779,3
1142233,1308804,4
1142233,1308807,4
1142233,1308817,3
1142233,1308819,3
1142233,1308820,3
1142233,1308831,4
1142233,1308833,5
1142233,1308838,3
1142233,1308848,3
1142233,1308854,3
1142233,1308857,4
1142233,1308858,4
1142233,1308865,5
1142233,1308988,3
1142233,1309004,5
1142233,1309015,4
1142233,1309016,4
1142233,1309021,4
1142233,1309027,5
1142233,1309046,3
1142233,1309052,3
1142233,1309059,3
1142233,1309060,4
1142233,1309163,3
1142233,1309220,5
1142233,1310174,0
1142233,1315316,5
1142233,1315574,3
1142233,1316510,3
1142233,1316513,4
1142233,1316572,3
1142233,1316580,3
1142233,1322851,3
1142233,1323749,4
1142233,1325958,3
1142233,1329936,3
1142233,1329962,3
1142233,1369747,5
1142233,1388175,4
1142233,1388216,5
1142233,1400665,3
1142233,1401205,3
1142233,1401535,3
1142233,1408100,5
1142233,1412579,4
1142233,1417598,4
1142233,1418019,5
1142233,1418070,3
1142233,1418752,4
1142233,1418834,5
1142233,1419936,3
1142233,1421809,3
1142233,1421823,3
1142233,1422952,3
1142233,1428175,3
1142233,1428576,4
1142233,1428578,4
1142233,1428602,3
1142233,1428878,3
1142233,1431685,4
1142233,1431716,4
1142233,1431718,4
1142233,1431719,3
1142233,1431946,4
1142233,1431947,5
1142233,1432972,3
1142233,1433360,3
1142233,1433577,3
1142233,1434184,4
1142233,1436870,2
1142233,1438652,5
1142233,1441238,3
1142233,1441602,3
1142233,1455979,3
1142233,1465829,2
1142233,1466007,3
1142233,1466394,2
1142233,1467044,3
1142233,1468154,3
1142233,1468155,4
1142233,1470600,4
1142233,1474185,3
1142233,1478926,3
1142233,1482072,3
1142233,1482077,3
1142233,1484760,4
1142233,1485260,5
1142233,1498818,5
1142233,1652587,5
1142233,1689787,4
1142233,1756584,4
1142233,1759386,5
1142233,1760027,3
1142233,1760622,4
1142233,1763132,4
1142233,1763134,5
1142233,1766086,4
1142233,1777612,5
1142233,1780330,4
1142233,1781126,4
1142233,1781636,3
1142233,1782004,4
1142233,1783772,4
1142233,1787291,5
1142233,1790577,3
1142233,1793491,3
1142233,1793912,4
1142233,1794171,4
1142233,1817169,4
1142233,1828115,4
1142233,1829654,3
1142233,1845625,3
1142233,1849031,4
1142233,1851857,4
1142233,1851906,4
1142233,1853621,4
1142233,1855834,2
1142233,1857099,5
1142233,1858711,5
1142233,1858802,5
1142233,1859036,3
1142233,1860377,5
1142233,1862151,5
1142233,1863923,3
1142233,1863941,3
1142233,1864810,4
1142233,1865561,4
1142233,1866264,3
1142233,1867408,3
1142233,1870044,4
1142233,1870436,3
1142233,1872133,5
1142233,1883755,4
1142233,1890784,3
1142233,1891179,4
1142233,1892531,2
1142233,1900841,4
1142233,1905462,4
1142233,1907464,4
1142233,1914831,4
1142233,1927369,3
1142233,1927686,3
1142233,1937401,3
1142233,1937502,3
1142233,1939414,2
1142233,1940867,2
1142233,1945336,4
1142233,1949312,4
1142233,1949811,3
1142233,1949812,3
1142233,1951318,3
1142233,1959877,3
1142233,1961963,4
1142233,1962116,4
1142233,1966464,4
1142233,1978369,3
1142233,1994876,4
1142233,2027938,5
1142233,2028645,4
1142233,2028647,3
1142233,2037012,4
1142233,2044089,5
1142233,2044102,3
1142233,2046839,4
1142233,2053515,4
1142233,2055017,5
1142233,2059225,3
1142233,2085721,3
1142233,2124703,5
1142233,2129039,5
1142233,2131459,5
1142233,2132220,3
1142233,2132495,4
1142233,2135981,3
1142233,2138382,4
1142233,2146991,4
1142233,2147854,4
1142233,2148391,0
1142233,2148619,3
1142233,2149806,5
1142233,2153527,4
1142233,2154868,4
1142233,2156663,5
1142233,2161696,5
1142233,2209573,5
1142233,2212156,3
1142233,2213597,4
1142233,2229427,5
1142233,2230888,4
1142233,2268359,2
1142233,2277018,3
1142233,2279772,2
1142233,2334814,3
1142233,2334904,4
1142233,2336737,4
1142233,2336785,2
1142233,2346881,3
1142233,2353023,4
1142233,2361823,4
1142233,2365260,2
1142233,2369549,4
1142233,2976111,3
1142233,2976123,3
1142233,2978951,3
1142233,2998270,4
1142233,3003137,3
1142233,3005875,4
1142233,3006772,5
1142233,3011051,5
1142233,3011091,3
1142233,3011093,4
1142233,3033864,3
1142233,3036997,4
1142233,3053521,2
1142233,3066739,3
1142233,3072086,4
1142233,3072124,4
1142233,3073124,5
1142233,3077668,4
1142233,3077791,3
1142233,3078609,3
1142233,3120852,4
1142233,3148748,5
1142233,3205624,4
1142233,3230459,4
1142233,3233761,4
1142233,3244162,2
1142233,3268216,3
1142233,3312344,2
1142233,3313801,4
1142233,3335371,4
1142233,3338821,5
1142233,3412830,4
1142233,3412882,4
1142233,3442220,5
1142233,3541415,5
1142233,3546019,3
1142233,3552028,3
1142233,3560787,4
1142233,3578981,4
1142233,3607666,3
1142233,3609075,4
1142233,3683409,3
1142233,3734112,5
1142233,3737102,4
1142233,3792799,4
1142233,3793023,4
1142233,3882715,0
1142233,3901388,4
1142233,4009651,4
1142233,4023638,4
1142233,4057312,5
1142233,4059245,3
1142233,4145476,4
1142233,4164444,4
1142233,4226741,5
1142233,4237879,3
1142233,4268598,5
1142233,4305436,5
1142233,5344178,4
1142799,1291847,5
1142799,1292062,5
1142799,1292211,5
1142799,1292287,5
1142799,1292329,5
1142799,1292434,5
1142799,1292528,5
1142799,1292704,4
1142799,1292792,5
1142799,1293475,4
1142799,1294417,5
1142799,1295374,5
1142799,1296629,4
1142799,1298443,4
1142799,1299624,0
1142799,1299661,5
1142799,1302476,4
1142799,1304530,0
1142799,1305666,5
1142799,1307527,3
1142799,1308288,4
1142799,1309004,5
1142799,1309021,4
1142799,1310174,4
1142799,1329950,4
1142799,1401205,0
1142799,1401533,0
1142799,1418605,0
1142799,1652587,4
1142799,1756073,5
1142799,1794435,5
1142799,1891179,5
1142799,1927369,3
1142799,1959877,0
1142799,1961963,5
1142799,1978709,3
1142799,1981242,4
1142799,2027938,5
1142799,2037012,5
1142799,2051007,5
1142799,2129039,4
1142799,2131459,3
1142799,2135981,2
1142799,2146991,3
1142799,2154859,4
1142799,2190914,4
1142799,2213597,5
1142799,2336785,3
1142799,2353023,4
1142799,2357162,4
1142799,2978951,3
1142799,3005496,3
1142799,3005875,3
1142799,3041294,4
1142799,3066739,4
1142799,3077668,5
1142799,3102668,3
1142799,3103678,4
1142799,3205624,4
1142799,3230459,5
1142799,3230462,5
1142799,3240208,5
1142799,3268216,4
1142799,3279107,4
1142799,3287562,5
1142799,3291930,3
1142799,3313801,3
1142799,3412830,3
1142799,3412882,5
1142799,3541415,5
1142799,3546019,1
1142799,3578981,3
1142799,3609075,5
1142799,3626416,2
1142799,3683409,3
1142799,3734112,3
1142799,3742360,4
1142799,3754946,3
1142799,3793023,3
1142799,3813779,3
1142799,3820191,3
1142799,3824672,5
1142799,3873960,4
1142799,4237879,3
1142799,4271894,2
1142799,4305436,4
1142799,4709904,2
1142799,4822848,0
1143289,1291543,0
1143289,1291544,0
1143289,1291548,0
1143289,1291549,4
1143289,1291550,0
1143289,1291552,0
1143289,1291555,0
1143289,1291557,4
1143289,1291560,0
1143289,1291561,0
1143289,1291562,0
1143289,1291572,0
1143289,1291577,0
1143289,1291578,0
1143289,1291580,3
1143289,1291581,0
1143289,1291582,0
1143289,1291584,0
1143289,1291586,0
1143289,1291818,0
1143289,1291824,5
1143289,1291832,0
1143289,1291833,4
1143289,1291835,0
1143289,1291841,0
1143289,1291844,4
1143289,1291851,5
1143289,1291858,0
1143289,1291869,0
1143289,1291870,5
1143289,1291990,5
1143289,1291999,0
1143289,1292000,0
1143289,1292001,5
1143289,1292062,5
1143289,1292064,0
1143289,1292208,0
1143289,1292213,0
1143289,1292214,5
1143289,1292217,0
1143289,1292220,0
1143289,1292222,0
1143289,1292224,5
1143289,1292229,5
1143289,1292233,0
1143289,1292260,0
1143289,1292262,0
1143289,1292268,5
1143289,1292270,5
1143289,1292272,0
1143289,1292274,0
1143289,1292275,0
1143289,1292286,0
1143289,1292287,0
1143289,1292329,5
1143289,1292343,0
1143289,1292365,0
1143289,1292396,5
1143289,1292402,5
1143289,1292434,0
1143289,1292444,5
1143289,1292484,0
1143289,1292523,5
1143289,1292528,0
1143289,1292553,0
1143289,1292720,0
1143289,1292722,5
1143289,1292728,5
1143289,1292849,0
1143289,1292895,0
1143289,1293013,0
1143289,1293145,0
1143289,1293167,0
1143289,1293258,0
1143289,1293350,0
1143289,1293351,0
1143289,1293359,4
1143289,1293475,0
1143289,1293530,0
1143289,1293531,4
1143289,1293544,4
1143289,1293607,0
1143289,1293702,0
1143289,1293867,0
1143289,1294194,5
1143289,1294240,4
1143289,1294561,0
1143289,1294638,0
1143289,1294671,0
1143289,1294766,0
1143289,1294950,0
1143289,1294990,0
1143289,1295038,0
1143289,1295045,0
1143289,1295124,5
1143289,1295250,0
1143289,1295253,0
1143289,1295280,0
1143289,1295409,0
1143289,1295428,0
1143289,1295469,0
1143289,1295485,0
1143289,1295644,0
1143289,1295686,5
1143289,1296011,0
1143289,1296078,4
1143289,1296253,0
1143289,1296339,5
1143289,1296436,0
1143289,1296736,5
1143289,1296996,0
1143289,1297018,3
1143289,1297192,0
1143289,1297223,0
1143289,1297447,0
1143289,1297518,0
1143289,1297570,4
1143289,1297630,0
1143289,1297747,0
1143289,1297863,0
1143289,1298038,0
1143289,1298070,0
1143289,1298525,0
1143289,1298586,0
1143289,1298624,0
1143289,1298644,0
1143289,1298744,0
1143289,1298898,0
1143289,1298909,4
1143289,1299059,0
1143289,1299062,4
1143289,1299131,0
1143289,1299243,0
1143289,1299327,0
1143289,1299398,0
1143289,1299603,4
1143289,1299643,3
1143289,1299680,0
1143289,1299745,0
1143289,1300069,4
1143289,1300299,4
1143289,1300300,0
1143289,1300498,0
1143289,1300566,0
1143289,1300616,0
1143289,1300618,0
1143289,1300656,0
1143289,1300868,0
1143289,1300883,0
1143289,1301168,5
1143289,1301171,0
1143289,1301345,0
1143289,1301459,4
1143289,1301509,0
1143289,1301578,0
1143289,1301746,0
1143289,1301753,5
1143289,1302090,0
1143289,1302425,0
1143289,1302467,0
1143289,1302795,0
1143289,1302987,0
1143289,1303037,0
1143289,1303203,0
1143289,1303394,0
1143289,1303630,5
1143289,1304073,0
1143289,1304102,0
1143289,1304141,0
1143289,1304397,0
1143289,1304447,0
1143289,1304530,5
1143289,1304585,0
1143289,1304677,0
1143289,1304900,0
1143289,1305065,0
1143289,1305088,0
1143289,1305182,0
1143289,1305224,0
1143289,1305279,0
1143289,1305333,0
1143289,1305355,0
1143289,1305466,0
1143289,1305487,4
1143289,1305666,0
1143289,1305724,0
1143289,1305903,4
1143289,1306029,0
1143289,1306123,0
1143289,1306160,0
1143289,1306249,0
1143289,1306808,0
1143289,1306951,0
1143289,1307023,0
1143289,1307106,0
1143289,1307323,0
1143289,1307528,5
1143289,1307694,3
1143289,1307702,0
1143289,1307740,0
1143289,1307762,0
1143289,1307781,0
1143289,1307793,4
1143289,1307847,0
1143289,1307853,0
1143289,1307914,0
1143289,1307956,0
1143289,1308288,0
1143289,1308573,0
1143289,1308587,0
1143289,1308599,5
1143289,1308699,0
1143289,1308722,0
1143289,1308741,0
1143289,1308747,0
1143289,1308748,0
1143289,1308751,0
1143289,1308755,4
1143289,1308767,0
1143289,1308776,0
1143289,1308777,5
1143289,1308779,0
1143289,1308804,4
1143289,1308833,0
1143289,1308838,0
1143289,1308843,5
1143289,1308848,0
1143289,1308857,0
1143289,1308865,5
1143289,1308974,0
1143289,1309015,0
1143289,1309016,5
1143289,1309020,0
1143289,1309021,0
1143289,1309027,0
1143289,1309043,0
1143289,1309045,0
1143289,1309046,5
1143289,1309055,0
1143289,1309059,0
1143289,1309069,5
1143289,1309084,4
1143289,1309101,3
1143289,1309103,0
1143289,1309136,0
1143289,1309160,5
1143289,1309163,0
1143289,1309199,3
1143289,1309201,0
1143289,1309220,0
1143289,1310185,0
1143289,1315574,0
1143289,1316510,0
1143289,1316513,0
1143289,1323749,4
1143289,1329562,0
1143289,1329936,0
1143289,1329950,2
1143289,1329962,0
1143289,1388216,5
1143289,1390020,0
1143289,1393479,0
1143289,1393859,5
1143289,1400665,0
1143289,1401205,0
1143289,1401524,0
1143289,1401533,0
1143289,1401535,4
1143289,1408312,0
1143289,1410556,0
1143289,1412579,4
1143289,1417598,0
1143289,1418070,0
1143289,1418189,3
1143289,1418190,4
1143289,1418191,0
1143289,1418192,4
1143289,1418200,0
1143289,1418605,2
1143289,1418752,0
1143289,1418834,0
1143289,1419297,5
1143289,1419936,0
1143289,1419969,2
1143289,1421809,0
1143289,1428175,5
1143289,1428576,0
1143289,1428602,0
1143289,1428878,0
1143289,1432146,4
1143289,1433330,0
1143289,1433360,0
1143289,1433577,5
1143289,1437342,0
1143289,1438652,0
1143289,1439890,0
1143289,1441238,4
1143289,1455979,0
1143289,1457217,4
1143289,1465829,3
1143289,1466007,0
1143289,1467044,4
1143289,1468155,3
1143289,1470600,0
1143289,1471507,4
1143289,1474180,0
1143289,1474185,5
1143289,1474189,4
1143289,1482072,0
1143289,1482394,0
1143289,1484760,0
1143289,1485260,4
1143289,1498818,4
1143289,1499148,0
1143289,1578507,4
1143289,1585146,2
1143289,1652587,5
1143289,1760027,4
1143289,1760104,0
1143289,1760622,5
1143289,1763134,3
1143289,1764730,0
1143289,1768351,2
1143289,1777612,5
1143289,1780330,5
1143289,1781126,0
1143289,1782142,0
1143289,1783457,5
1143289,1790577,0
1143289,1793903,0
1143289,1793909,3
1143289,1794171,4
1143289,1806555,3
1143289,1820156,4
1143289,1829654,4
1143289,1835843,3
1143289,1845625,0
1143289,1851857,5
1143289,1851906,4
1143289,1853621,4
1143289,1858711,5
1143289,1858802,5
1143289,1859036,4
1143289,1860377,0
1143289,1862151,5
1143289,1866264,5
1143289,1866475,4
1143289,1867335,5
1143289,1867345,4
1143289,1870044,4
1143289,1870436,0
1143289,1872133,3
1143289,1876781,0
1143289,1890157,4
1143289,1890784,4
1143289,1891179,4
1143289,1900841,5
1143289,1905462,0
1143289,1926007,3
1143289,1927369,3
1143289,1927686,3
1143289,1937401,4
1143289,1939414,2
1143289,1940867,2
1143289,1945330,4
1143289,1945336,4
1143289,1946882,3
1143289,1947089,0
1143289,1947549,4
1143289,1949312,3
1143289,1949811,0
1143289,1949812,0
1143289,1950148,4
1143289,1950525,3
1143289,1961963,4
1143289,1963067,0
1143289,1994876,4
1143289,2010975,0
1143289,2027938,0
1143289,2028645,3
1143289,2037012,4
1143289,2044089,5
1143289,2044102,2
1143289,2046839,4
1143289,2052978,0
1143289,2053515,0
1143289,2054933,4
1143289,2055017,3
1143289,2063528,4
1143289,2080133,3
1143289,2085721,0
1143289,2124586,4
1143289,2124703,5
1143289,2124724,4
1143289,2129039,5
1143289,2131459,5
1143289,2132495,4
1143289,2144242,4
1143289,2146991,4
1143289,2156528,3
1143289,2209368,4
1143289,2209573,5
1143289,2213597,4
1143289,2222995,3
1143289,2223596,0
1143289,2229427,4
1143289,2267369,4
1143289,2268359,3
1143289,2294568,2
1143289,2297265,4
1143289,2300586,5
1143289,2334904,5
1143289,2359431,3
1143289,2969282,4
1143289,2976123,4
1143289,2978951,0
1143289,3003137,0
1143289,3005496,0
1143289,3005875,3
1143289,3006772,4
1143289,3011051,4
1143289,3033864,0
1143289,3041806,4
1143289,3066739,0
1143289,3072086,5
1143289,3072124,0
1143289,3077668,4
1143289,3077791,4
1143289,3103678,0
1143289,3120852,4
1143289,3148748,5
1143289,3158990,4
1143289,3190880,0
1143289,3205624,4
1143289,3230459,3
1143289,3230462,3
1143289,3233761,4
1143289,3279080,4
1143289,3279107,0
1143289,3312344,5
1143289,3552028,4
1143289,3578981,3
1143289,3609075,4
1143289,3734112,4
1143289,3737102,4
1143289,3792816,3
1143289,3793023,5
1143289,3813779,4
1143289,4133988,4
1143289,4164444,4
1143289,4226741,5
1143289,4305436,0
1145553,1292281,5
1145553,1304397,0
1145553,1308575,5
1145553,1337286,4
1145553,1369747,5
1145553,1393859,5
1145553,1394819,0
1145553,1417946,0
1145553,1419297,0
1145553,1764796,4
1145553,1837856,3
1145553,1905462,4
1145553,2055017,5
1145553,2078864,3
1145553,3006772,5
1145553,3073124,4
1145553,3103678,4
1145553,3442220,5
1145553,3920977,0
1145553,4164444,5
1146587,1291550,4
1146587,1291555,3
1146587,1291557,5
1146587,1291818,4
1146587,1291832,4
1146587,1291840,5
1146587,1291847,3
1146587,1291853,4
1146587,1291999,5
1146587,1292052,5
1146587,1292275,5
1146587,1292289,5
1146587,1292328,5
1146587,1292329,4
1146587,1292365,5
1146587,1292396,4
1146587,1292434,5
1146587,1292528,5
1146587,1292679,5
1146587,1292704,4
1146587,1293702,3
1146587,1294638,3
1146587,1294963,3
1146587,1295865,3
1146587,1296436,3
1146587,1298443,4
1146587,1298898,4
1146587,1299624,3
1146587,1299680,3
1146587,1300108,3
1146587,1300566,3
1146587,1302827,4
1146587,1303173,3
1146587,1303203,4
1146587,1303394,5
1146587,1304022,2
1146587,1304530,3
1146587,1304624,3
1146587,1305690,4
1146587,1306123,3
1146587,1306505,4
1146587,1307014,2
1146587,1307702,3
1146587,1307906,3
1146587,1308288,3
1146587,1308573,4
1146587,1308575,5
1146587,1308699,4
1146587,1308747,3
1146587,1308777,5
1146587,1308988,4
1146587,1309220,3
1146587,1310174,4
1146587,1401205,4
1146587,1418605,2
1146587,1418834,3
1146587,1422952,3
1146587,1455979,4
1146587,1469441,4
1146587,1760622,5
1146587,1794435,4
1146587,1853176,2
1146587,1853621,1
1146587,1867408,4
1146587,1890784,3
1149214,1291561,5
1149214,1291584,5
1149214,1291832,5
1149214,1291842,5
1149214,1291868,4
1149214,1291937,5
1149214,1291999,5
1149214,1292000,5
1149214,1292207,3
1149214,1292217,5
1149214,1292226,5
1149214,1292234,5
1149214,1292275,4
1149214,1292328,5
1149214,1292720,5
1149214,1293167,4
1149214,1293182,5
1149214,1296339,5
1149214,1297544,4
1149214,1297630,5
1149214,1299080,5
1149214,1299193,5
1149214,1299327,5
1149214,1300056,5
1149214,1301171,4
1149214,1301174,5
1149214,1301459,5
1149214,1303010,4
1149214,1303053,5
1149214,1304447,5
1149214,1306666,4
1149214,1308777,5
1149214,1308807,5
1149214,1309060,5
1149214,1309160,4
1149214,1315316,4
1149214,1470600,5
1149214,1474180,5
1149214,1485260,3
1149214,1689787,5
1149214,1760622,4
1149214,1781126,4
1149214,1820145,4
1149214,1849031,5
1149214,1851857,5
1149214,1866475,4
1149214,1900841,4
1149214,1914652,4
1149214,1945336,4
1149214,2053515,5
1149214,2132495,5
1149214,2213597,4
1149214,2268359,4
1149214,2336737,5
1149214,3734350,5
1154663,1291543,0
1154663,1291544,3
1154663,1291549,0
1154663,1291550,4
1154663,1291552,4
1154663,1291555,0
1154663,1291560,0
1154663,1291561,5
1154663,1291565,5
1154663,1291571,5
1154663,1291573,0
1154663,1291574,0
1154663,1291575,5
1154663,1291577,4
1154663,1291579,5
1154663,1291581,4
1154663,1291582,4
1154663,1291583,5
1154663,1291585,0
1154663,1291586,4
1154663,1291588,5
1154663,1291832,0
1154663,1291833,0
1154663,1291836,3
1154663,1291838,4
1154663,1291843,4
1154663,1291851,0
1154663,1291856,4
1154663,1291858,0
1154663,1291868,0
1154663,1291990,4
1154663,1291999,4
1154663,1292000,4
1154663,1292052,4
1154663,1292056,5
1154663,1292062,5
1154663,1292063,4
1154663,1292064,5
1154663,1292208,0
1154663,1292212,0
1154663,1292213,4
1154663,1292219,4
1154663,1292220,4
1154663,1292223,4
1154663,1292224,5
